ID,age,gender,education,IUIPC,data,device,recipient,likert,Male,wearable,VUR,appserver,IUIPCmean,risk,medium
1209,48, Male, Masters,63, a photo of you intoxicated, cubetastic3000, public,5,1,1,1,0,6.3,image,photo
1209,48, Male, Masters,63, videos of you (with an inward-facing camera) at home, cubetastic3000, friends,4,1,1,0,0,6.3,image,video
1209,48, Male, Masters,63, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, work,3,1,1,0,0,6.3,physical,demographic
1209,48, Male, Masters,63, what products you buy, cubetastic3000, appserver,3,1,1,0,1,6.3,image,behavior
1209,48, Male, Masters,63, your name, cubetastic3000, appserver,2,1,1,0,1,6.3,financial,demographic
850,20, Male, Somecollege,59,vibration, smartphone, noone,2,1,0,0,0,5.9,,
850,20, Male, Somecollege,59,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.9,,
850,20, Male, Somecollege,59, when you are sick or healthy, cubetastic3000, friends,4,1,1,0,0,5.9,medical,biometric
850,20, Male, Somecollege,59, recorded your work conversations, cubetastic3000, appserver,4,1,1,0,1,5.9,relationships,audio
850,20, Male, Somecollege,59, an incriminating photo of you doing something embarrassing, cubetastic3000, public,5,1,1,1,0,5.9,image,photo
850,20, Male, Somecollege,59, a video of you entering in a digital passcode to a locked door, cubetastic3000, work,4,1,1,0,0,5.9,physical,video
850,20, Male, Somecollege,59, what websites you go to, cubetastic3000, friends,1,1,1,0,0,5.9,image,behavior
1169,32, Female, Bachelors,63,unmuted a call, smartphone, noone,4,0,0,0,0,6.3,,
1169,32, Female, Bachelors,63,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.3,,
1169,32, Female, Bachelors,63, your heart rate, cubetastic3000, public,4,0,1,0,0,6.3,medical,biometric
1169,32, Female, Bachelors,63, when you were happy or having fun, cubetastic3000, public,5,0,1,1,0,6.3,medical,biometric
1169,32, Female, Bachelors,63, an incriminating video of you doing something embarrassing, cubetastic3000, public,5,0,1,1,0,6.3,image,video
1169,32, Female, Bachelors,63, a picture of your signature, cubetastic3000, friends,5,0,1,1,0,6.3,financial,photo
1169,32, Female, Bachelors,63, when and how much you spend time alone, cubetastic3000, friends,5,0,1,1,0,6.3,physical,behavior
1169,32, Female, Bachelors,63, your username for websites, cubetastic3000, appserver,5,0,1,1,1,6.3,financial,demographic
630,41, Female, Somecollege,51,sent premium texts or calls, smartphone, noone,5,0,0,1,0,5.1,,
630,41, Female, Somecollege,51, photos of people (with an outward-facing camera) at random, cubetastic3000, public,4,0,1,0,0,5.1,relationships,photo
630,41, Female, Somecollege,51, a video of you unclothed, cubetastic3000, public,5,0,1,1,0,5.1,image,video
630,41, Female, Somecollege,51, a video of you entering in your PIN at an ATM, cubetastic3000, work,5,0,1,1,0,5.1,financial,video
630,41, Female, Somecollege,51, a video of you entering in your PIN at an ATM, cubetastic3000, public,5,0,1,1,0,5.1,financial,video
630,41, Female, Somecollege,51, what medication you take, cubetastic3000, appserver,5,0,1,1,1,5.1,medical,behavior
630,41, Female, Somecollege,51, how much money you have, cubetastic3000, friends,5,0,1,1,0,5.1,financial,demographic
1830,33, Female, Somecollege,63,vibration, smartphone, noone,1,0,0,0,0,6.3,,
1830,33, Female, Somecollege,63,unmuted a call, smartphone, noone,5,0,0,1,0,6.3,,
1830,33, Female, Somecollege,63, recorded you talking to yourself (making voice notes), cubetastic3000, public,5,0,1,1,0,6.3,image,audio
1830,33, Female, Somecollege,63, videos of you (with an inward-facing camera) at home, cubetastic3000, work,5,0,1,1,0,6.3,image,video
1830,33, Female, Somecollege,63, where you work somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, public,3,0,1,0,0,6.3,physical,demographic
1830,33, Female, Somecollege,63, how much you use your computer, cubetastic3000, public,5,0,1,1,0,6.3,image,behavior
1830,33, Female, Somecollege,63, your name, cubetastic3000, work,4,0,1,0,0,6.3,financial,demographic
1830,33, Female, Somecollege,63, your address, cubetastic3000, public,5,0,1,1,0,6.3,physical,demographic
658,33, Female, Somecollege,69,vibration, smartphone, noone,1,0,0,0,0,6.9,,
658,33, Female, Somecollege,69,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.9,,
658,33, Female, Somecollege,69, recorded your passing conversations, cubetastic3000, friends,5,0,1,1,0,6.9,relationships,audio
658,33, Female, Somecollege,69, an incriminating photo of you doing something embarrassing, cubetastic3000, friends,5,0,1,1,0,6.9,image,photo
658,33, Female, Somecollege,69, a photo of you unclothed, cubetastic3000, appserver,5,0,1,1,1,6.9,image,photo
658,33, Female, Somecollege,69, a video of you entering in your PIN at an ATM, cubetastic3000, work,5,0,1,1,0,6.9,financial,video
658,33, Female, Somecollege,69, when and how much you spend time alone, cubetastic3000, work,5,0,1,1,0,6.9,physical,behavior
658,33, Female, Somecollege,69, how much you use your phone, cubetastic3000, appserver,3,0,1,0,1,6.9,image,behavior
1123,35, Male, Bachelors,58,vibration, smartphone, noone,4,1,0,0,0,5.8,,
1123,35, Male, Bachelors,58,took screenshots while using other apps, smartphone, noone,4,1,0,0,0,5.8,,
1123,35, Male, Bachelors,58," when, how, and how much you exercise", cubetastic3000, friends,4,1,1,0,0,5.8,medical,behavior
1123,35, Male, Bachelors,58, shared photos others sent to you saved on your device, cubetastic3000, work,5,1,1,1,0,5.8,relationships,photo
1123,35, Male, Bachelors,58, a photo of you intoxicated, cubetastic3000, friends,5,1,1,1,0,5.8,image,photo
1123,35, Male, Bachelors,58, when and how much you spend time alone, cubetastic3000, appserver,3,1,1,0,1,5.8,physical,behavior
1123,35, Male, Bachelors,58, your username for websites, cubetastic3000, public,5,1,1,1,0,5.8,financial,demographic
1694,49, Female, Somecollege,50,took screenshots while using other apps, smartphone, noone,4,0,0,0,0,5,,
1694,49, Female, Somecollege,50,sent premium texts or calls, smartphone, noone,5,0,0,1,0,5,,
1694,49, Female, Somecollege,50," copied and uploaded sounds saved on your device (notification noises, etc.)", cubetastic3000, work,5,0,1,1,0,5,image,audio
1694,49, Female, Somecollege,50, recorded you talking to yourself (making voice notes), cubetastic3000, public,5,0,1,1,0,5,image,audio
1694,49, Female, Somecollege,50, photos of you (with an inward-facing camera) at random, cubetastic3000, public,5,0,1,1,0,5,image,photo
1694,49, Female, Somecollege,50, a photo of you unclothed, cubetastic3000, friends,5,0,1,1,0,5,image,photo
1694,49, Female, Somecollege,50, videos of people (with an outward-facing camera) at random, cubetastic3000, public,3,0,1,0,0,5,relationships,video
1694,49, Female, Somecollege,50," where you are very accurately (more than GPS, like where you are in a room)", cubetastic3000, work,5,0,1,1,0,5,physical,behavior
189,25, Male, Somecollege,67,vibration, smartphone, noone,1,1,0,0,0,6.7,,
189,25, Male, Somecollege,67,took screenshots while using other apps, smartphone, noone,3,1,0,0,0,6.7,,
189,25, Male, Somecollege,67, recorded your phone conversations, cubetastic3000, friends,5,1,1,1,0,6.7,relationships,audio
189,25, Male, Somecollege,67, videos of you (with an inward-facing camera) at random, cubetastic3000, work,5,1,1,1,0,6.7,image,video
189,25, Male, Somecollege,67, a video of you unclothed, cubetastic3000, friends,5,1,1,1,0,6.7,image,video
189,25, Male, Somecollege,67, a video of you entering in your PIN at an ATM, cubetastic3000, appserver,5,1,1,1,1,6.7,financial,video
189,25, Male, Somecollege,67, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, friends,5,1,1,1,0,6.7,physical,demographic
189,25, Male, Somecollege,67, your address, cubetastic3000, work,4,1,1,0,0,6.7,physical,demographic
1687,29, Male, Bachelors,48,vibration, smartphone, noone,2,1,0,0,0,4.8,,
1687,29, Male, Bachelors,48,sent premium texts or calls, smartphone, noone,5,1,0,1,0,4.8,,
1687,29, Male, Bachelors,48, photos of people (with an outward-facing camera) at random, cubetastic3000, work,4,1,1,0,0,4.8,relationships,photo
1687,29, Male, Bachelors,48, videos of you (with an inward-facing camera) at random, cubetastic3000, work,4,1,1,0,0,4.8,image,video
1687,29, Male, Bachelors,48, a picture of your signature, cubetastic3000, appserver,4,1,1,0,1,4.8,financial,photo
1687,29, Male, Bachelors,48, when and how much you spend time alone, cubetastic3000, public,4,1,1,0,0,4.8,physical,behavior
1687,29, Male, Bachelors,48, how much you use your computer, cubetastic3000, friends,4,1,1,0,0,4.8,image,behavior
1687,29, Male, Bachelors,48, how much debt you have, cubetastic3000, friends,4,1,1,0,0,4.8,financial,demographic
543,29, Male, Somecollege,54,vibration, smartphone, noone,4,1,0,0,0,5.4,,
543,29, Male, Somecollege,54,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.4,,
543,29, Male, Somecollege,54, your heart rate, cubetastic3000, appserver,3,1,1,0,1,5.4,medical,biometric
543,29, Male, Somecollege,54," when you were lying, nervous, or stressed", cubetastic3000, friends,5,1,1,1,0,5.4,medical,biometric
543,29, Male, Somecollege,54, a photo of you intoxicated, cubetastic3000, appserver,5,1,1,1,1,5.4,image,photo
543,29, Male, Somecollege,54, shared videos you downloaded on the internet saved on your device, cubetastic3000, work,5,1,1,1,0,5.4,image,video
543,29, Male, Somecollege,54, videos of people (with an outward-facing camera) at random, cubetastic3000, public,5,1,1,1,0,5.4,relationships,video
788,72, Female, Masters,68,connected to a bluetooth device, smartphone, noone,5,0,0,1,0,6.8,,
788,72, Female, Masters,68,unmuted a call, smartphone, noone,5,0,0,1,0,6.8,,
788,72, Female, Masters,68, your gender, cubetastic3000, work,5,0,1,1,0,6.8,medical,demographic
788,72, Female, Masters,68, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, friends,5,0,1,1,0,6.8,medical,biometric
788,72, Female, Masters,68, when and how much you have sex, cubetastic3000, public,5,0,1,1,0,6.8,medical,behavior
788,72, Female, Masters,68, photos of you (with an inward-facing camera) at random, cubetastic3000, work,5,0,1,1,0,6.8,image,photo
788,72, Female, Masters,68, an incriminating photo of you doing something embarrassing, cubetastic3000, public,5,0,1,1,0,6.8,image,photo
788,72, Female, Masters,68, videos of you (with an inward-facing camera) at random, cubetastic3000, work,5,0,1,1,0,6.8,image,video
1595,30, Male, Somecollege,58,unmuted a call, smartphone, noone,3,1,0,0,0,5.8,,
1595,30, Male, Somecollege,58,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.8,,
1595,30, Male, Somecollege,58, your gender, cubetastic3000, public,3,1,1,0,0,5.8,medical,demographic
1595,30, Male, Somecollege,58, photos of you (with an inward-facing camera) at home, cubetastic3000, work,5,1,1,1,0,5.8,image,photo
1595,30, Male, Somecollege,58, photos at work (with an outward-facing camera), cubetastic3000, appserver,5,1,1,1,1,5.8,relationships,photo
1595,30, Male, Somecollege,58, an incriminating video of you doing something embarrassing, cubetastic3000, work,5,1,1,1,0,5.8,image,video
1595,30, Male, Somecollege,58, a picture of your signature, cubetastic3000, public,4,1,1,0,0,5.8,financial,photo
1595,30, Male, Somecollege,58, your username and password for websites, cubetastic3000, friends,5,1,1,1,0,5.8,financial,demographic
1042,30, Female, Somecollege,66,connected to a bluetooth device, smartphone, noone,4,0,0,0,0,6.6,,
1042,30, Female, Somecollege,66,took screenshots while using other apps, smartphone, noone,4,0,0,0,0,6.6,,
1042,30, Female, Somecollege,66, when and how much you have sex, cubetastic3000, friends,5,0,1,1,0,6.6,medical,behavior
1042,30, Female, Somecollege,66, photos of you (with an inward-facing camera) at random, cubetastic3000, friends,5,0,1,1,0,6.6,image,photo
1042,30, Female, Somecollege,66, videos of people (with an outward-facing camera) at random, cubetastic3000, friends,4,0,1,0,0,6.6,relationships,video
1042,30, Female, Somecollege,66, a video of you intoxicated, cubetastic3000, work,5,0,1,1,0,6.6,image,video
1042,30, Female, Somecollege,66, your bank account information, cubetastic3000, friends,5,0,1,1,0,6.6,financial,demographic
1042,30, Female, Somecollege,66, how much debt you have, cubetastic3000, friends,5,0,1,1,0,6.6,financial,demographic
2204,35, Female, Bachelors,60,took screenshots while using other apps, smartphone, noone,5,0,0,1,0,6,,
2204,35, Female, Bachelors,60,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6,,
2204,35, Female, Bachelors,60,took screenshots while using other apps, cubetastic3000, noone,5,0,1,1,0,6,,
2204,35, Female, Bachelors,60, recorded you talking to yourself (making voice notes), cubetastic3000, work,5,0,1,1,0,6,image,audio
2204,35, Female, Bachelors,60, an incriminating photo of you doing something embarrassing, cubetastic3000, appserver,5,0,1,1,1,6,image,photo
2204,35, Female, Bachelors,60, a photo of you off-guard, cubetastic3000, public,5,0,1,1,0,6,image,photo
2204,35, Female, Bachelors,60, when and how much you spend time alone, cubetastic3000, appserver,5,0,1,1,1,6,physical,behavior
2204,35, Female, Bachelors,60, your credit card information, cubetastic3000, friends,5,0,1,1,0,6,financial,demographic
635,31, Female, Bachelors,62,took screenshots while using other apps, smartphone, noone,5,0,0,1,0,6.2,,
635,31, Female, Bachelors,62,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.2,,
635,31, Female, Bachelors,62, how close you are to other people you interact with, cubetastic3000, work,4,0,1,0,0,6.2,relationships,behavior
635,31, Female, Bachelors,62, copied and uploaded music from your device, cubetastic3000, public,4,0,1,0,0,6.2,image,audio
635,31, Female, Bachelors,62, recorded you talking to yourself (making voice notes), cubetastic3000, appserver,5,0,1,1,1,6.2,image,audio
635,31, Female, Bachelors,62, an incriminating video of you doing something embarrassing, cubetastic3000, appserver,5,0,1,1,1,6.2,image,video
635,31, Female, Bachelors,62, a video of you off-guard, cubetastic3000, work,5,0,1,1,0,6.2,image,video
635,31, Female, Bachelors,62, your address, cubetastic3000, public,5,0,1,1,0,6.2,physical,demographic
1828,39, Male, Somecollege,59,unmuted a call, smartphone, noone,5,1,0,1,0,5.9,,
1828,39, Male, Somecollege,59,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,5.9,,
1828,39, Male, Somecollege,59," when you were lying, nervous, or stressed", cubetastic3000, appserver,4,1,1,0,1,5.9,medical,biometric
1828,39, Male, Somecollege,59," copied and uploaded sounds saved on your device (notification noises, etc.)", cubetastic3000, work,5,1,1,1,0,5.9,image,audio
1828,39, Male, Somecollege,59, recorded your work conversations, cubetastic3000, appserver,4,1,1,0,1,5.9,relationships,audio
1828,39, Male, Somecollege,59, shared photos others sent to you saved on your device, cubetastic3000, public,5,1,1,1,0,5.9,relationships,photo
1828,39, Male, Somecollege,59, a video of you unclothed, cubetastic3000, friends,5,1,1,1,0,5.9,image,video
1828,39, Male, Somecollege,59, your username and password for websites, cubetastic3000, work,5,1,1,1,0,5.9,financial,demographic
1075,36, Male, Somecollege,55,unmuted a call, smartphone, noone,5,1,0,1,0,5.5,,
1075,36, Male, Somecollege,55,took screenshots while using other apps, smartphone, noone,4,1,0,0,0,5.5,,
1075,36, Male, Somecollege,55, photos at work (with an outward-facing camera), cubetastic3000, friends,5,1,1,1,0,5.5,relationships,photo
1075,36, Male, Somecollege,55, shared videos others sent you saved on your device, cubetastic3000, work,5,1,1,1,0,5.5,relationships,video
1075,36, Male, Somecollege,55, shared videos you downloaded on the internet saved on your device, cubetastic3000, public,5,1,1,1,0,5.5,image,video
1075,36, Male, Somecollege,55, videos at work (with an outward-facing camera), cubetastic3000, work,5,1,1,1,0,5.5,relationships,video
1075,36, Male, Somecollege,55, a video of you intoxicated, cubetastic3000, friends,5,1,1,1,0,5.5,image,video
1075,36, Male, Somecollege,55," where you are very accurately (more than GPS, like where you are in a room)", cubetastic3000, friends,4,1,1,0,0,5.5,physical,behavior
602,43, Male, Somecollege,51,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,5.1,,
602,43, Male, Somecollege,51,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.1,,
602,43, Male, Somecollege,51, when you were happy or having fun, cubetastic3000, public,2,1,1,0,0,5.1,medical,biometric
602,43, Male, Somecollege,51, shared photos you which are already on your device, cubetastic3000, appserver,1,1,1,0,1,5.1,image,photo
602,43, Male, Somecollege,51, photos of you (with an inward-facing camera) at home, cubetastic3000, public,4,1,1,0,0,5.1,image,photo
602,43, Male, Somecollege,51, shared videos you which are already on your device, cubetastic3000, friends,3,1,1,0,0,5.1,image,video
602,43, Male, Somecollege,51, your username and password for websites, cubetastic3000, work,5,1,1,1,0,5.1,financial,demographic
602,43, Male, Somecollege,51, how much debt you have, cubetastic3000, friends,5,1,1,1,0,5.1,financial,demographic
669,38, Male, Somecollege,64,connected to a bluetooth device, smartphone, noone,4,1,0,0,0,6.4,,
669,38, Male, Somecollege,64,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.4,,
669,38, Male, Somecollege,64, your gender, cubetastic3000, work,4,1,1,0,0,6.4,medical,demographic
669,38, Male, Somecollege,64, your heart rate, cubetastic3000, appserver,3,1,1,0,1,6.4,medical,biometric
669,38, Male, Somecollege,64, photos of you (with an inward-facing camera) at home, cubetastic3000, public,5,1,1,1,0,6.4,image,photo
669,38, Male, Somecollege,64, what products you buy, cubetastic3000, appserver,3,1,1,0,1,6.4,image,behavior
669,38, Male, Somecollege,64, your username and password for websites, cubetastic3000, appserver,4,1,1,0,1,6.4,financial,demographic
669,38, Male, Somecollege,64, your bank account information, cubetastic3000, appserver,5,1,1,1,1,6.4,financial,demographic
2048,31, Male, Somecollege,69,unmuted a call, smartphone, noone,5,1,0,1,0,6.9,,
2048,31, Male, Somecollege,69,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.9,,
2048,31, Male, Somecollege,69, your heart rate, cubetastic3000, friends,4,1,1,0,0,6.9,medical,biometric
2048,31, Male, Somecollege,69, when and how well you are sleeping, cubetastic3000, appserver,5,1,1,1,1,6.9,medical,biometric
2048,31, Male, Somecollege,69, when and how much you have sex, cubetastic3000, friends,5,1,1,1,0,6.9,medical,behavior
2048,31, Male, Somecollege,69, recorded you talking to yourself (making voice notes), cubetastic3000, work,5,1,1,1,0,6.9,image,audio
2048,31, Male, Somecollege,69, shared photos you which are already on your device, cubetastic3000, appserver,5,1,1,1,1,6.9,image,photo
2048,31, Male, Somecollege,69, videos at work (with an outward-facing camera), cubetastic3000, public,5,1,1,1,0,6.9,relationships,video
1324,27, Female, Bachelors,66,connected to a bluetooth device, smartphone, noone,5,0,0,1,0,6.6,,
1324,27, Female, Bachelors,66,unmuted a call, smartphone, noone,4,0,0,0,0,6.6,,
1324,27, Female, Bachelors,66, the language you were speaking, cubetastic3000, public,2,0,1,0,0,6.6,image,demographic
1324,27, Female, Bachelors,66," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, public,4,0,1,0,0,6.6,medical,behavior
1324,27, Female, Bachelors,66, how close you are to other people you interact with, cubetastic3000, friends,4,0,1,0,0,6.6,relationships,behavior
1324,27, Female, Bachelors,66, when you were happy or having fun, cubetastic3000, friends,4,0,1,0,0,6.6,medical,biometric
1324,27, Female, Bachelors,66, recorded the sound around you, cubetastic3000, appserver,4,0,1,0,1,6.6,image,audio
1324,27, Female, Bachelors,66, your username for websites, cubetastic3000, public,5,0,1,1,0,6.6,financial,demographic
1382,54, Female, Somecollege,66,took screenshots while using other apps, smartphone, noone,3,0,0,0,0,6.6,,
1382,54, Female, Somecollege,66,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.6,,
1382,54, Female, Somecollege,66, your gender, cubetastic3000, work,2,0,1,0,0,6.6,medical,demographic
1382,54, Female, Somecollege,66, when and how well you are sleeping, cubetastic3000, friends,4,0,1,0,0,6.6,medical,biometric
1382,54, Female, Somecollege,66, when and how much you have sex, cubetastic3000, public,5,0,1,1,0,6.6,medical,behavior
1382,54, Female, Somecollege,66, a photo of you intoxicated, cubetastic3000, friends,5,0,1,1,0,6.6,image,photo
1382,54, Female, Somecollege,66, videos of people (with an outward-facing camera) at random, cubetastic3000, friends,5,0,1,1,0,6.6,relationships,video
1382,54, Female, Somecollege,66, a video of you off-guard, cubetastic3000, public,5,0,1,1,0,6.6,image,video
1924,48, Male, Bachelors,65,connected to a bluetooth device, smartphone, noone,1,1,0,0,0,6.5,,
1924,48, Male, Bachelors,65,unmuted a call, smartphone, noone,5,1,0,1,0,6.5,,
1924,48, Male, Bachelors,65, the language you were speaking, cubetastic3000, public,3,1,1,0,0,6.5,image,demographic
1924,48, Male, Bachelors,65," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, work,5,1,1,1,0,6.5,medical,behavior
1924,48, Male, Bachelors,65, when and how well you are sleeping, cubetastic3000, public,4,1,1,0,0,6.5,medical,biometric
1924,48, Male, Bachelors,65, videos at work (with an outward-facing camera), cubetastic3000, work,5,1,1,1,0,6.5,relationships,video
1924,48, Male, Bachelors,65, a video of you intoxicated, cubetastic3000, friends,5,1,1,1,0,6.5,image,video
1924,48, Male, Bachelors,65, where you work somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, work,5,1,1,1,0,6.5,physical,demographic
1484,25, Female, Highschool,62,connected to a bluetooth device, smartphone, noone,2,0,0,0,0,6.2,,
1484,25, Female, Highschool,62,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.2,,
1484,25, Female, Highschool,62, your gender, cubetastic3000, friends,2,0,1,0,0,6.2,medical,demographic
1484,25, Female, Highschool,62, your heart rate, cubetastic3000, public,4,0,1,0,0,6.2,medical,biometric
1484,25, Female, Highschool,62, when and how well you are sleeping, cubetastic3000, work,5,0,1,1,0,6.2,medical,biometric
1484,25, Female, Highschool,62, copied and uploaded music from your device, cubetastic3000, appserver,1,0,1,0,1,6.2,image,audio
1484,25, Female, Highschool,62, a video of you intoxicated, cubetastic3000, appserver,5,0,1,1,1,6.2,image,video
1484,25, Female, Highschool,62, where you are (like a GPS), cubetastic3000, appserver,3,0,1,0,1,6.2,physical,behavior
2053,23, Female, Somecollege,70,vibration, smartphone, noone,1,0,0,0,0,7,,
2053,23, Female, Somecollege,70,connected to a bluetooth device, smartphone, noone,5,0,0,1,0,7,,
2053,23, Female, Somecollege,70, your heart rate, cubetastic3000, appserver,5,0,1,1,1,7,medical,biometric
2053,23, Female, Somecollege,70," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, work,5,0,1,1,0,7,medical,behavior
2053,23, Female, Somecollege,70, a video of you unclothed, cubetastic3000, public,5,0,1,1,0,7,image,video
2053,23, Female, Somecollege,70, a picture of your signature, cubetastic3000, work,5,0,1,1,0,7,financial,photo
2053,23, Female, Somecollege,70, what products you buy, cubetastic3000, work,5,0,1,1,0,7,image,behavior
2053,23, Female, Somecollege,70, how much money you have, cubetastic3000, public,5,0,1,1,0,7,financial,demographic
1515,25, Female, Masters,60,vibration, smartphone, noone,4,0,0,0,0,6,,
1515,25, Female, Masters,60,unmuted a call, smartphone, noone,5,0,0,1,0,6,,
1515,25, Female, Masters,60, your gender, cubetastic3000, work,3,0,1,0,0,6,medical,demographic
1515,25, Female, Masters,60, the language you were speaking, cubetastic3000, public,3,0,1,0,0,6,image,demographic
1515,25, Female, Masters,60, your heart rate, cubetastic3000, friends,5,0,1,1,0,6,medical,biometric
1515,25, Female, Masters,60, copied and uploaded audio recordings you made on your device, cubetastic3000, public,5,0,1,1,0,6,image,audio
1515,25, Female, Masters,60, photos of you (with an inward-facing camera) at home, cubetastic3000, work,5,0,1,1,0,6,image,photo
1515,25, Female, Masters,60, your name, cubetastic3000, work,5,0,1,1,0,6,financial,demographic
1875,23, Female, Somecollege,59,vibration, smartphone, noone,3,0,0,0,0,5.9,,
1875,23, Female, Somecollege,59,unmuted a call, smartphone, noone,4,0,0,0,0,5.9,,
1875,23, Female, Somecollege,59," when you were lying, nervous, or stressed", cubetastic3000, work,2,0,1,0,0,5.9,medical,biometric
1875,23, Female, Somecollege,59," when you were lying, nervous, or stressed", cubetastic3000, appserver,3,0,1,0,1,5.9,medical,biometric
1875,23, Female, Somecollege,59, recorded your phone conversations, cubetastic3000, public,5,0,1,1,0,5.9,relationships,audio
1875,23, Female, Somecollege,59," where you are very accurately (more than GPS, like where you are in a room)", cubetastic3000, work,5,0,1,1,0,5.9,physical,behavior
1875,23, Female, Somecollege,59, how much you use your computer, cubetastic3000, public,3,0,1,0,0,5.9,image,behavior
1875,23, Female, Somecollege,59, what products you buy, cubetastic3000, friends,3,0,1,0,0,5.9,image,behavior
774,36, Male, Bachelors,64,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.4,,
774,36, Male, Bachelors,64,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.4,,
774,36, Male, Bachelors,64, your gender, cubetastic3000, work,5,1,1,1,0,6.4,medical,demographic
774,36, Male, Bachelors,64, copied and uploaded audio recordings you made on your device, cubetastic3000, appserver,5,1,1,1,1,6.4,image,audio
774,36, Male, Bachelors,64, photos of you (with an inward-facing camera) at home, cubetastic3000, appserver,5,1,1,1,1,6.4,image,photo
774,36, Male, Bachelors,64, where you work somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, public,5,1,1,1,0,6.4,physical,demographic
774,36, Male, Bachelors,64, when and how much you spend time alone, cubetastic3000, friends,5,1,1,1,0,6.4,physical,behavior
622,23, Female, Masters,53,vibration, smartphone, noone,2,0,0,0,0,5.3,,
622,23, Female, Masters,53,took screenshots while using other apps, smartphone, noone,4,0,0,0,0,5.3,,
622,23, Female, Masters,53," when you were lying, nervous, or stressed", cubetastic3000, friends,4,0,1,0,0,5.3,medical,biometric
622,23, Female, Masters,53, when and how well you are sleeping, cubetastic3000, friends,4,0,1,0,0,5.3,medical,biometric
622,23, Female, Masters,53, when you were happy or having fun, cubetastic3000, appserver,4,0,1,0,1,5.3,medical,biometric
622,23, Female, Masters,53, photos of people (with an outward-facing camera) at random, cubetastic3000, appserver,4,0,1,0,1,5.3,relationships,photo
622,23, Female, Masters,53, an incriminating video of you doing something embarrassing, cubetastic3000, appserver,4,0,1,0,1,5.3,image,video
622,23, Female, Masters,53, your username for websites, cubetastic3000, appserver,4,0,1,0,1,5.3,financial,demographic
1157,29, Female, Somecollege,67,unmuted a call, smartphone, noone,5,0,0,1,0,6.7,,
1157,29, Female, Somecollege,67,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6.7,,
1157,29, Female, Somecollege,67, when you were happy or having fun, cubetastic3000, appserver,4,0,1,0,1,6.7,medical,biometric
1157,29, Female, Somecollege,67, videos of you (with an inward-facing camera) at home, cubetastic3000, public,5,0,1,1,0,6.7,image,video
1157,29, Female, Somecollege,67, a video of you off-guard, cubetastic3000, appserver,5,0,1,1,1,6.7,image,video
1157,29, Female, Somecollege,67, where you are (like a GPS), cubetastic3000, work,5,0,1,1,0,6.7,physical,behavior
1157,29, Female, Somecollege,67, what television shows you watch, cubetastic3000, friends,4,0,1,0,0,6.7,image,behavior
491,27, Male, Bachelors,63,vibration, smartphone, noone,4,1,0,0,0,6.3,,
491,27, Male, Bachelors,63,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.3,,
491,27, Male, Bachelors,63, your gender, cubetastic3000, public,5,1,1,1,0,6.3,medical,demographic
491,27, Male, Bachelors,63, the language you were speaking, cubetastic3000, appserver,1,1,1,0,1,6.3,image,demographic
491,27, Male, Bachelors,63," when, how, and how much you exercise", cubetastic3000, friends,4,1,1,0,0,6.3,medical,behavior
491,27, Male, Bachelors,63, a video of you off-guard, cubetastic3000, appserver,3,1,1,0,1,6.3,image,video
491,27, Male, Bachelors,63, what medication you take, cubetastic3000, work,5,1,1,1,0,6.3,medical,behavior
1920,30, Male, Highschool,69,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,6.9,,
1920,30, Male, Highschool,69,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.9,,
1920,30, Male, Highschool,69," copied and uploaded sounds saved on your device (notification noises, etc.)", cubetastic3000, public,5,1,1,1,0,6.9,image,audio
1920,30, Male, Highschool,69, recorded your passing conversations, cubetastic3000, public,5,1,1,1,0,6.9,relationships,audio
1920,30, Male, Highschool,69, a photo of you intoxicated, cubetastic3000, appserver,4,1,1,0,1,6.9,image,photo
